"","NEIGHBORHOOD","BUILDING.CLASS.CATEGORY","TAX.CLASS.AT.PRESENT","BUILDING.CLASS.AT.PRESENT","ZIP.CODE","RESIDENTIAL.UNITS","COMMERCIAL.UNITS","TOTAL.UNITS","LAND.SQUARE.FEET","GROSS.SQUARE.FEET","YEAR.BUILT","TAX.CLASS.AT.TIME.OF.SALE","BUILDING.CLASS.AT.TIME.OF.SALE","SALE.PRICE","SALE.DATE","TAX.CLASS.PRESENT.SIMPLE","TAX.CLASS.CHANGE","PROPERTY.CLASS.CHANGE","MONTH","HAS.LAND.AREA","HAS.GROSS.AREA"
"7497","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",212594,2012-11-19,"4",TRUE,TRUE,"11",FALSE,FALSE
"7498","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",178254,2012-11-26,"4",TRUE,TRUE,"11",FALSE,FALSE
"7499","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",147760,2013-02-18,"4",TRUE,TRUE,"2",FALSE,FALSE
"7500","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",397881,2012-10-09,"4",TRUE,TRUE,"10",FALSE,FALSE
"7501","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",384466,2012-10-09,"4",TRUE,TRUE,"10",FALSE,FALSE
"7502","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",393070,2012-09-25,"4",TRUE,TRUE,"9",FALSE,FALSE
"7503","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",292581,2012-09-11,"4",TRUE,TRUE,"9",FALSE,FALSE
"7504","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",520660,2012-12-03,"4",TRUE,TRUE,"12",FALSE,FALSE
"7505","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",350136,2012-10-09,"4",TRUE,TRUE,"10",FALSE,FALSE
"7506","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",306706,2012-10-09,"4",TRUE,TRUE,"10",FALSE,FALSE
"7507","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",698061,2012-12-24,"4",TRUE,TRUE,"12",FALSE,FALSE
"7508","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",167660,2012-11-06,"4",TRUE,TRUE,"11",FALSE,FALSE
"7509","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",230542,2012-10-16,"4",TRUE,TRUE,"10",FALSE,FALSE
"7510","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",301586,2012-10-09,"4",TRUE,TRUE,"10",FALSE,FALSE
"7511","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",366781,2012-09-25,"4",TRUE,TRUE,"9",FALSE,FALSE
"7512","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",372589,2012-09-25,"4",TRUE,TRUE,"9",FALSE,FALSE
"7513","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",402485,2012-09-18,"4",TRUE,TRUE,"9",FALSE,FALSE
"7514","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",399354,2012-09-18,"4",TRUE,TRUE,"9",FALSE,FALSE
"7515","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",341491,2012-09-11,"4",TRUE,TRUE,"9",FALSE,FALSE
"7516","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",381982,2012-09-11,"4",TRUE,TRUE,"9",FALSE,FALSE
"7517","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",333855,2012-08-13,"4",TRUE,TRUE,"8",FALSE,FALSE
"7518","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1925,"4","RH",252863,2012-08-06,"4",TRUE,TRUE,"8",FALSE,FALSE
"7519","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1922,"4","RB",550000,2013-06-11,"4",TRUE,TRUE,"6",FALSE,FALSE
"7520","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1922,"4","RB",450000,2013-06-11,"4",TRUE,TRUE,"6",FALSE,FALSE
"7521","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1922,"4","RB",2400000,2013-04-10,"4",TRUE,TRUE,"4",FALSE,FALSE
"7522","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1987,"4","RB",1350000,2012-11-14,"4",TRUE,TRUE,"11",FALSE,FALSE
"7523","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1925,"4","RB",292360,2013-07-31,"4",TRUE,TRUE,"7",FALSE,FALSE
"7524","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1925,"4","RB",286000,2013-03-05,"4",TRUE,TRUE,"3",FALSE,FALSE
"7525","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1925,"4","RB",6e+05,2013-04-16,"4",TRUE,TRUE,"4",FALSE,FALSE
"7526","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1925,"4","RB",399840,2013-02-14,"4",TRUE,TRUE,"2",FALSE,FALSE
"7527","MIDTOWN WEST",NA,"4","RB","10036",0,0,1,0,0,1925,"4","RB",448030,2013-02-22,"4",TRUE,TRUE,"2",FALSE,FALSE
"7528","MIDTOWN WEST",NA,"4","RK","10019",0,0,1,0,0,1958,"4","RK",707820000,2012-12-06,"4",TRUE,TRUE,"12",FALSE,FALSE
"7529","MIDTOWN WEST",NA,"4","RB","10019",0,0,1,0,0,2007,"4","RB",175139,2012-12-12,"4",TRUE,TRUE,"12",FALSE,FALSE
"7530","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1907,"4","RH",1e+08,2012-11-26,"4",TRUE,TRUE,"11",FALSE,FALSE
"7531","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1907,"4","RH",111600000,2012-11-26,"4",TRUE,TRUE,"11",FALSE,FALSE
"7532","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1907,"4","RH",99700000,2012-11-26,"4",TRUE,TRUE,"11",FALSE,FALSE
"7533","MIDTOWN WEST",NA,"4","RH","10019",0,0,1,0,0,1907,"4","RH",9e+05,2012-11-13,"4",TRUE,TRUE,"11",FALSE,FALSE
"7534","MIDTOWN WEST","03 THREE FAMILY HOMES","1","C0","10019",3,0,3,2008,3785,1920,"1","C0",2600000,2012-08-07,"1",TRUE,TRUE,"8",TRUE,TRUE
"7535","MIDTOWN WEST","07 RENTALS - WALKUP APARTMENTS","2","C7","10019",16,1,17,2510,9270,1920,"2","C7",6500000,2013-06-05,"2",TRUE,TRUE,"6",TRUE,TRUE
"7536","MIDTOWN WEST","07 RENTALS - WALKUP APARTMENTS","2B","C4","10036",10,0,10,2008,7565,1920,"2","C4",7600000,2012-12-18,"2",TRUE,TRUE,"12",TRUE,TRUE
"7537","MIDTOWN WEST","07 RENTALS - WALKUP APARTMENTS","2B","C4","10036",10,0,10,1607,2965,1920,"2","C4",2100000,2012-10-11,"2",TRUE,TRUE,"10",TRUE,TRUE
"7538","MIDTOWN WEST","07 RENTALS - WALKUP APARTMENTS","2B","C7","10019",8,1,9,1680,8016,1930,"2","C7",5182157,2012-10-10,"2",TRUE,TRUE,"10",TRUE,TRUE
"7539","MIDTOWN WEST","08 RENTALS - ELEVATOR APARTMENTS","2","D6","10019",120,5,125,7531,75617,1928,"2","D6",42868000,2012-11-15,"2",TRUE,TRUE,"11",TRUE,TRUE
"7540","MIDTOWN WEST","09 COOPS - WALKUP APARTMENTS","2","C6","10036",0,0,0,0,0,1920,"2","C6",360000,2013-03-22,"2",TRUE,TRUE,"3",FALSE,FALSE
"7541","MIDTOWN WEST","09 COOPS - WALKUP APARTMENTS","2C","C6","10036",4,0,4,2510,5272,1920,"2","C6",3400000,2012-10-18,"2",TRUE,TRUE,"10",TRUE,TRUE
"7542","MIDTOWN WEST","09 COOPS - WALKUP APARTMENTS","2C","C6","10036",0,0,0,0,0,1920,"2","C6",3400000,2012-10-18,"2",TRUE,TRUE,"10",FALSE,FALSE
"7543","MIDTOWN WEST","09 COOPS - WALKUP APARTMENTS","2","C6","10036",0,0,0,0,0,1920,"2","C6",199000,2012-08-09,"2",TRUE,TRUE,"8",FALSE,FALSE
"7544","MIDTOWN WEST","09 COOPS - WALKUP APARTMENTS","2C","C6","10019",0,0,0,0,0,1920,"2","C6",322000,2012-10-23,"2",TRUE,TRUE,"10",FALSE,FALSE
"7545","MIDTOWN WEST","09 COOPS - WALKUP APARTMENTS","2","C6","10019",0,0,0,0,0,1920,"2","C6",827500,2012-09-20,"2",TRUE,TRUE,"9",FALSE,FALSE
"7546","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1923,"2","D4",480000,2012-12-11,"2",TRUE,TRUE,"12",FALSE,FALSE
"7547","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",465000,2012-09-06,"2",TRUE,TRUE,"9",FALSE,FALSE
"7548","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",335000,2012-09-10,"2",TRUE,TRUE,"9",FALSE,FALSE
"7549","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",922000,2012-11-08,"2",TRUE,TRUE,"11",FALSE,FALSE
"7550","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",310000,2012-12-20,"2",TRUE,TRUE,"12",FALSE,FALSE
"7551","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",349000,2012-12-17,"2",TRUE,TRUE,"12",FALSE,FALSE
"7552","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",1130000,2012-12-27,"2",TRUE,TRUE,"12",FALSE,FALSE
"7553","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",342500,2013-01-03,"2",TRUE,TRUE,"1",FALSE,FALSE
"7554","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",715000,2013-01-07,"2",TRUE,TRUE,"1",FALSE,FALSE
"7555","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",825000,2013-02-26,"2",TRUE,TRUE,"2",FALSE,FALSE
"7556","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",307000,2013-03-04,"2",TRUE,TRUE,"3",FALSE,FALSE
"7557","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",750000,2013-03-28,"2",TRUE,TRUE,"3",FALSE,FALSE
"7558","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",1200000,2013-04-19,"2",TRUE,TRUE,"4",FALSE,FALSE
"7559","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",280000,2013-04-15,"2",TRUE,TRUE,"4",FALSE,FALSE
"7560","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",1300000,2013-04-16,"2",TRUE,TRUE,"4",FALSE,FALSE
"7561","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",740000,2013-04-17,"2",TRUE,TRUE,"4",FALSE,FALSE
"7562","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",290000,2013-05-10,"2",TRUE,TRUE,"5",FALSE,FALSE
"7563","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",1375000,2013-06-03,"2",TRUE,TRUE,"6",FALSE,FALSE
"7564","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",945000,2013-06-03,"2",TRUE,TRUE,"6",FALSE,FALSE
"7565","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",495000,2013-06-10,"2",TRUE,TRUE,"6",FALSE,FALSE
"7566","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1962,"2","D4",490000,2013-06-21,"2",TRUE,TRUE,"6",FALSE,FALSE
"7567","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1916,"2","D4",740000,2013-03-18,"2",TRUE,TRUE,"3",FALSE,FALSE
"7568","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1916,"2","D4",864000,2013-07-26,"2",TRUE,TRUE,"7",FALSE,FALSE
"7569","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1909,"2","D4",1500000,2012-12-18,"2",TRUE,TRUE,"12",FALSE,FALSE
"7570","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1909,"2","D4",1875000,2012-12-27,"2",TRUE,TRUE,"12",FALSE,FALSE
"7571","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1909,"2","D4",9e+05,2013-01-12,"2",TRUE,TRUE,"1",FALSE,FALSE
"7572","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1909,"2","D4",1616000,2013-05-06,"2",TRUE,TRUE,"5",FALSE,FALSE
"7573","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1927,"2","D4",1.8e+07,2012-08-14,"2",TRUE,TRUE,"8",FALSE,FALSE
"7574","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1927,"2","D4",4100000,2012-08-14,"2",TRUE,TRUE,"8",FALSE,FALSE
"7575","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1927,"2","D4",1150000,2013-03-20,"2",TRUE,TRUE,"3",FALSE,FALSE
"7576","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",475000,2012-10-01,"2",TRUE,TRUE,"10",FALSE,FALSE
"7577","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",705000,2012-11-29,"2",TRUE,TRUE,"11",FALSE,FALSE
"7578","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",3620000,2012-12-06,"2",TRUE,TRUE,"12",FALSE,FALSE
"7579","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",7e+05,2013-02-21,"2",TRUE,TRUE,"2",FALSE,FALSE
"7580","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",1700000,2013-03-12,"2",TRUE,TRUE,"3",FALSE,FALSE
"7581","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",1660000,2013-04-03,"2",TRUE,TRUE,"4",FALSE,FALSE
"7582","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",685000,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"7583","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",677500,2013-05-01,"2",TRUE,TRUE,"5",FALSE,FALSE
"7584","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",415000,2013-05-02,"2",TRUE,TRUE,"5",FALSE,FALSE
"7585","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1941,"2","D4",850000,2013-06-20,"2",TRUE,TRUE,"6",FALSE,FALSE
"7586","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1925,"2","D4",2595000,2013-04-16,"2",TRUE,TRUE,"4",FALSE,FALSE
"7587","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1925,"2","D4",11375000,2013-03-21,"2",TRUE,TRUE,"3",FALSE,FALSE
"7588","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1925,"2","D4",740000,2013-06-13,"2",TRUE,TRUE,"6",FALSE,FALSE
"7589","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1925,"2","D4",696000,2013-06-20,"2",TRUE,TRUE,"6",FALSE,FALSE
"7590","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",2350000,2012-08-13,"2",TRUE,TRUE,"8",FALSE,FALSE
"7591","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",1700000,2012-09-27,"2",TRUE,TRUE,"9",FALSE,FALSE
"7592","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",999999,2012-11-20,"2",TRUE,TRUE,"11",FALSE,FALSE
"7593","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",8e+06,2012-12-27,"2",TRUE,TRUE,"12",FALSE,FALSE
"7594","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",2700000,2013-02-13,"2",TRUE,TRUE,"2",FALSE,FALSE
"7595","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",999990,2013-06-27,"2",TRUE,TRUE,"6",FALSE,FALSE
"7596","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1940,"2","D4",1225000,2013-05-15,"2",TRUE,TRUE,"5",FALSE,FALSE
"7597","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1903,"2","D4",575000,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"7598","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1903,"2","D4",520000,2013-04-11,"2",TRUE,TRUE,"4",FALSE,FALSE
"7599","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1903,"2","D4",830000,2013-06-27,"2",TRUE,TRUE,"6",FALSE,FALSE
"7600","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1903,"2","D4",499000,2013-07-22,"2",TRUE,TRUE,"7",FALSE,FALSE
"7601","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1903,"2","D4",825000,2013-07-31,"2",TRUE,TRUE,"7",FALSE,FALSE
"7602","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1900,"2","D4",3200000,2012-10-25,"2",TRUE,TRUE,"10",FALSE,FALSE
"7603","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1900,"2","D4",413170,2013-05-01,"2",TRUE,TRUE,"5",FALSE,FALSE
"7604","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1725000,2012-09-06,"2",TRUE,TRUE,"9",FALSE,FALSE
"7605","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",960000,2012-10-04,"2",TRUE,TRUE,"10",FALSE,FALSE
"7606","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",2300000,2012-10-09,"2",TRUE,TRUE,"10",FALSE,FALSE
"7607","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",877500,2012-10-17,"2",TRUE,TRUE,"10",FALSE,FALSE
"7608","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1295000,2012-11-14,"2",TRUE,TRUE,"11",FALSE,FALSE
"7609","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1042500,2012-12-03,"2",TRUE,TRUE,"12",FALSE,FALSE
"7610","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",875000,2012-12-04,"2",TRUE,TRUE,"12",FALSE,FALSE
"7611","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1225000,2012-12-05,"2",TRUE,TRUE,"12",FALSE,FALSE
"7612","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",2328000,2012-12-19,"2",TRUE,TRUE,"12",FALSE,FALSE
"7613","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",2850000,2013-02-14,"2",TRUE,TRUE,"2",FALSE,FALSE
"7614","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",725000,2013-04-04,"2",TRUE,TRUE,"4",FALSE,FALSE
"7615","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1834650,2013-05-09,"2",TRUE,TRUE,"5",FALSE,FALSE
"7616","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",2685000,2013-05-08,"2",TRUE,TRUE,"5",FALSE,FALSE
"7617","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",2945000,2013-05-17,"2",TRUE,TRUE,"5",FALSE,FALSE
"7618","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1175000,2013-05-17,"2",TRUE,TRUE,"5",FALSE,FALSE
"7619","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",2800000,2013-05-31,"2",TRUE,TRUE,"5",FALSE,FALSE
"7620","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",1620000,2013-07-26,"2",TRUE,TRUE,"7",FALSE,FALSE
"7621","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",6e+05,2013-07-18,"2",TRUE,TRUE,"7",FALSE,FALSE
"7622","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1963,"2","D4",4350000,2013-08-19,"2",TRUE,TRUE,"8",FALSE,FALSE
"7623","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1968,"2","D4",850000,2013-06-19,"2",TRUE,TRUE,"6",FALSE,FALSE
"7624","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1908,"2","D4",4e+06,2012-09-19,"2",TRUE,TRUE,"9",FALSE,FALSE
"7625","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1908,"2","D4",3412500,2013-05-01,"2",TRUE,TRUE,"5",FALSE,FALSE
"7626","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1908,"2","D4",897250,2013-05-01,"2",TRUE,TRUE,"5",FALSE,FALSE
"7627","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1938,"2","D4",1750000,2012-08-08,"2",TRUE,TRUE,"8",FALSE,FALSE
"7628","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",495000,2012-08-28,"2",TRUE,TRUE,"8",FALSE,FALSE
"7629","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",424893,2012-08-30,"2",TRUE,TRUE,"8",FALSE,FALSE
"7630","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",329000,2012-09-19,"2",TRUE,TRUE,"9",FALSE,FALSE
"7631","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",345000,2012-11-26,"2",TRUE,TRUE,"11",FALSE,FALSE
"7632","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",205000,2012-12-10,"2",TRUE,TRUE,"12",FALSE,FALSE
"7633","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",412500,2013-01-30,"2",TRUE,TRUE,"1",FALSE,FALSE
"7634","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1924,"2","D4",406000,2013-02-15,"2",TRUE,TRUE,"2",FALSE,FALSE
"7635","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10036",0,0,0,0,0,1910,"2","D4",499999,2012-11-29,"2",TRUE,TRUE,"11",FALSE,FALSE
"7636","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1910,"2","D4",925000,2013-07-24,"2",TRUE,TRUE,"7",FALSE,FALSE
"7637","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1910,"2","D4",887500,2012-10-16,"2",TRUE,TRUE,"10",FALSE,FALSE
"7638","MIDTOWN WEST","10 COOPS - ELEVATOR APARTMENTS","2","D4","10019",0,0,0,0,0,1910,"2","D4",1900000,2013-07-10,"2",TRUE,TRUE,"7",FALSE,FALSE
